Polygon ID,Type,Bucket,Visitor Count,Visit Count,Visitor Percentage,Visit Percentage
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Municipality,"Odessa-Midland, TX",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Austin, TX",303,1005.0,77.3,87.62
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Dallas-Ft. Worth, TX",12,24.0,3.06,2.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Waco-Temple-Bryan, TX",20,23.0,5.1,2.01
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"San Antonio, TX",17,22.0,4.34,1.92
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Houston, TX",16,20.0,4.08,1.74
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Corpus Christi, TX",1,17.0,0.26,1.48
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Paducah, KY-Cape Girardeau, MO-Harrisburg, IL",1,6.0,0.26,0.52
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Lafayette, LA",2,5.0,0.51,0.44
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Orlando-Daytona Beach-Melbourne, FL",4,4.0,1.02,0.35
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Champaign & Springfield-Decatur, IL",1,2.0,0.26,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Phoenix, AZ",2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Los Angeles, CA",2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Atlanta, GA",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,Leon,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,Bahia de Banderas,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Green Bay-Appleton, WI",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"San Francisco-Oakland-San Jose, CA",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Monterey-Salinas, CA",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Abilene-Sweetwater, TX",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Municipality,"Odessa-Midland, TX",1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,TX,362,1108.0,92.35,96.6
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,LA,3,6.0,0.77,0.52
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,KY,1,6.0,0.26,0.52
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,FL,4,4.0,1.02,0.35
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,CA,4,4.0,1.02,0.35
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,,3,3.0,0.77,0.26
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,KS,2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,AZ,2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,IL,1,2.0,0.26,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,OK,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,MS,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,WI,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,WA,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,SD,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,MI,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,NM,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,PA,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,CO,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CEL Province,GA,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,TX,374,1116.0,95.41,97.3
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,LA,3,6.0,0.77,0.52
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,KY,1,6.0,0.26,0.52
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,FL,5,5.0,1.28,0.44
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,CA,5,5.0,1.28,0.44
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,KS,2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,AZ,2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,,2,2.0,0.51,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,IL,1,2.0,0.26,0.17
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,OK,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,MS,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,WI,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,WA,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,SD,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,MI,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,NM,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,PA,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,CO,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Top CDL Province,GA,1,1.0,0.26,0.09
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Total CEL,2816,3514.0,100.0,100.0
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Median distance traveled from CEL,16,,0.57,
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives within 1 mi,29,69.0,1.03,1.96
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 1 and 2 mi,52,62.0,1.85,1.76
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 2 and 3 mi,56,85.0,1.99,2.42
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 3 and 5 mi,142,204.0,5.04,5.81
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 5 and 10 mi,529,671.0,18.79,19.1
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 10 and 25 mi,1036,1354.0,36.79,38.53
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 25 and 50 mi,157,169.0,5.58,4.81
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives between 50 and 100 mi,56,57.0,1.99,1.62
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CEL Distance,Lives >100 mi,759,843.0,26.95,23.99
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Total CDL,2884,3563.0,100.0,100.0
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Median distance traveled from CDL,15,,0.52,
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works within 1 mi,65,251.0,2.25,7.04
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 1 and 2 mi,49,57.0,1.7,1.6
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 2 and 3 mi,58,75.0,2.01,2.1
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 3 and 5 mi,143,194.0,4.96,5.44
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 5 and 10 mi,574,708.0,19.9,19.87
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 10 and 25 mi,1032,1245.0,35.78,34.94
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 25 and 50 mi,146,155.0,5.06,4.35
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works between 50 and 100 mi,54,55.0,1.87,1.54
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CDL Distance,Works >100 mi,763,823.0,26.46,23.1
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,BRA,1,1.0,0.04,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,USA,2775,3471.0,98.54,98.78
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,NLD,1,1.0,0.04,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,AUS,1,1.0,0.04,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,CAN,3,3.0,0.11,0.09
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,SWE,1,1.0,0.04,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,MEX,33,35.0,1.17,1.0
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Country,,1,1.0,0.04,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,BRA,1,1.0,0.03,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,USA,2847,3524.0,98.72,98.91
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,NLD,1,1.0,0.03,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,AUS,1,1.0,0.03,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,CAN,2,2.0,0.07,0.06
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,SWE,1,1.0,0.03,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,MEX,30,32.0,1.04,0.9
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Country,,1,1.0,0.03,0.03
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040130820182,3,75.0,0.11,2.13
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040131072011,49,61.0,1.74,1.74
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040132173004,9,37.0,0.32,1.05
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040131162031,4,23.0,0.14,0.65
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040131042163,1,23.0,0.04,0.65
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040133190011,21,23.0,0.75,0.65
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040131121002,4,22.0,0.14,0.63
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040131111002,2,22.0,0.07,0.63
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040131067031,3,20.0,0.11,0.57
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040132171022,4,19.0,0.14,0.54
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040136148001,2,17.0,0.07,0.48
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040134202072,4,16.0,0.14,0.46
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040133187001,14,15.0,0.5,0.43
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040133187002,13,14.0,0.46,0.4
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040133191012,9,14.0,0.32,0.4
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040134225071,3,14.0,0.11,0.4
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040134207043,4,13.0,0.14,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,040133191031,9,13.0,0.32,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,320030051121,1,13.0,0.04,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Census,471570042002,1,13.0,0.04,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040132173004,41,218.0,1.42,6.12
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040131072011,48,56.0,1.66,1.57
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040133187002,17,29.0,0.59,0.81
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040133190011,24,27.0,0.83,0.76
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040131132042,2,23.0,0.07,0.65
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040131111002,3,23.0,0.1,0.65
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040131121002,4,22.0,0.14,0.62
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040133191012,12,21.0,0.42,0.59
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040131067031,3,20.0,0.1,0.56
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040136148001,3,18.0,0.1,0.51
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040132168552,8,15.0,0.28,0.42
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040134225071,3,14.0,0.1,0.39
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040133187001,13,13.0,0.45,0.36
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,471570213333,1,13.0,0.03,0.36
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040138105002,2,11.0,0.07,0.31
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040134226382,3,10.0,0.1,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040132172043,5,10.0,0.17,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040131080001,5,10.0,0.17,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040132182001,4,10.0,0.14,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Census,040133191031,6,10.0,0.21,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Phoenix CCD,1558,2097.0,55.33,59.68
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Chandler CCD,194,234.0,6.89,6.66
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Deer Valley CCD,149,175.0,5.29,4.98
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Tucson CCD,81,84.0,2.88,2.39
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,,36,38.0,1.28,1.08
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Buckeye CCD,33,36.0,1.17,1.02
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Prescott CCD,20,20.0,0.71,0.57
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Las Vegas CCD,5,17.0,0.18,0.48
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Albuquerque CCD,12,17.0,0.43,0.48
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Wickenburg CCD,16,16.0,0.57,0.46
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,North Pinal CCD,14,15.0,0.5,0.43
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Flagstaff CCD,14,14.0,0.5,0.4
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,El Paso CCD,12,13.0,0.43,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,District 8,1,13.0,0.04,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Norman CCD,7,11.0,0.25,0.31
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Maricopa-Stanfield CCD,10,11.0,0.36,0.31
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Nogales CCD,11,11.0,0.39,0.31
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,San Diego CCD,10,10.0,0.36,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,San Bernardino CCD,5,9.0,0.18,0.26
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Micro,Los Angeles CCD,9,9.0,0.32,0.26
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Phoenix CCD,1637,2179.0,58.13,62.01
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Chandler CCD,195,243.0,6.92,6.92
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Deer Valley CCD,149,172.0,5.29,4.89
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Tucson CCD,81,85.0,2.88,2.42
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,,33,35.0,1.17,1.0
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Buckeye CCD,28,30.0,0.99,0.85
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Prescott CCD,20,20.0,0.71,0.57
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Albuquerque CCD,13,18.0,0.46,0.51
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,North Pinal CCD,16,17.0,0.57,0.48
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,District 4,5,17.0,0.18,0.48
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Flagstaff CCD,15,15.0,0.53,0.43
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,El Paso CCD,14,15.0,0.5,0.43
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Salt River CCD,12,13.0,0.43,0.37
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,San Diego CCD,12,12.0,0.43,0.34
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Wickenburg CCD,12,12.0,0.43,0.34
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Nogales CCD,10,10.0,0.36,0.28
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,San Bernardino CCD,4,8.0,0.14,0.23
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Chicago city,8,8.0,0.28,0.23
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Los Angeles CCD,8,8.0,0.28,0.23
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CDL Micro,Boise City CCD,8,8.0,0.28,0.23
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Admin,Maricopa County,1971,2582.0,69.99,73.48
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Top CEL Admin,Pima County,86,90.0,3.05,2.56
